iter	Passed	Remaining
4832	7389	1784
4833	7390	1782
4834	7391	1781
4835	7393	1779
4836	7394	1777
4837	7395	1776
4838	7396	1774
4839	7397	1773
4840	7399	1771
4841	7400	1769
4842	7401	1768
4843	7403	1766
4844	7404	1765
4845	7405	1763
4846	7407	1762
4847	7408	1760
4848	7409	1758
4849	7411	1757
4850	7412	1755
4851	7413	1754
4852	7415	1752
4853	7417	1751
4854	7418	1749
4855	7419	1748
4856	7421	1746
4857	7422	1744
4858	7423	1743
4859	7424	1741
4860	7425	1740
4861	7427	1738
4862	7428	1736
4863	7429	1735
4864	7430	1733
4865	7432	1732
4866	7433	1730
4867	7434	1728
4868	7435	1727
4869	7437	1725
4870	7438	1724
4871	7439	1722
4872	7440	1720
4873	7441	1719
4874	7443	1717
4875	7444	1716
4876	7445	1714
4877	7446	1712
4878	7447	1711
4879	7449	1709
4880	7450	1708
4881	7451	1706
4882	7452	1704
4883	7453	1703
4884	7455	1701
4885	7456	1700
4886	7457	1698
4887	7458	1696
4888	7459	1695
4889	7461	1693
4890	7462	1692
4891	7463	1690
4892	7464	1688
4893	7466	1687
4894	7467	1685
4895	7468	1684
4896	7469	1682
4897	7471	1680
4898	7472	1679
4899	7473	1677
4900	7474	1676
4901	7475	1674
4902	7477	1672
4903	7478	1671
4904	7479	1669
4905	7480	1668
4906	7482	1666
4907	7483	1665
4908	7484	1663
4909	7485	1661
4910	7487	1660
4911	7488	1658
4912	7489	1657
4913	7490	1655
4914	7492	1653
4915	7493	1652
4916	7494	1650
4917	7495	1649
4918	7496	1647
4919	7498	1645
4920	7499	1644
4921	7500	1642
4922	7501	1641
4923	7502	1639
4924	7504	1637
4925	7505	1636
4926	7506	1634
4927	7507	1633
4928	7509	1631
4929	7510	1630
4930	7511	1628
4931	7513	1626
4932	7514	1625
4933	7515	1623
4934	7517	1622
4935	7518	1620
4936	7519	1619
4937	7520	1617
4938	7522	1615
4939	7523	1614
4940	7524	1612
4941	7526	1611
4942	7527	1609
4943	7528	1608
4944	7529	1606
4945	7530	1604
4946	7532	1603
4947	7533	1601
4948	7534	1600
4949	7535	1598
4950	7537	1596
4951	7538	1595
4952	7539	1593
4953	7541	1592
4954	7542	1590
4955	7543	1589
4956	7544	1587
4957	7546	1585
4958	7547	1584
4959	7548	1582
4960	7550	1581
4961	7551	1579
4962	7552	1578
4963	7554	1576
4964	7555	1574
4965	7556	1573
4966	7557	1571
4967	7558	1570
4968	7560	1568
4969	7561	1567
4970	7562	1565
4971	7563	1563
4972	7564	1562
4973	7566	1560
4974	7567	1559
4975	7568	1557
4976	7570	1555
4977	7571	1554
4978	7572	1552
4979	7573	1551
4980	7574	1549
4981	7575	1548
4982	7577	1546
4983	7578	1544
4984	7579	1543
4985	7580	1541
4986	7581	1540
4987	7583	1538
4988	7584	1536
4989	7585	1535
4990	7586	1533
4991	7588	1532
4992	7589	1530
4993	7590	1529
4994	7591	1527
4995	7592	1525
4996	7593	1524
4997	7595	1522
4998	7596	1521
4999	7597	1519
5000	7598	1517
5001	7600	1516
5002	7601	1514
5003	7602	1513
5004	7603	1511
5005	7604	1510
5006	7606	1508
5007	7607	1506
5008	7608	1505
5009	7609	1503
5010	7611	1502
5011	7612	1500
5012	7613	1499
5013	7614	1497
5014	7616	1495
5015	7617	1494
5016	7618	1492
5017	7620	1491
5018	7621	1489
5019	7622	1488
5020	7623	1486
5021	7624	1484
5022	7626	1483
5023	7627	1481
5024	7628	1480
5025	7629	1478
5026	7631	1477
5027	7632	1475
5028	7633	1473
5029	7634	1472
5030	7636	1470
5031	7637	1469
5032	7638	1467
5033	7639	1466
5034	7640	1464
5035	7642	1462
5036	7643	1461
5037	7644	1459
5038	7645	1458
5039	7647	1456
5040	7648	1454
5041	7649	1453
5042	7650	1451
5043	7651	1450
5044	7652	1448
5045	7654	1447
5046	7655	1445
5047	7656	1443
5048	7657	1442
5049	7659	1440
5050	7660	1439
5051	7661	1437
5052	7662	1436
5053	7663	1434
5054	7665	1432
5055	7666	1431
5056	7667	1429
5057	7669	1428
5058	7670	1426
5059	7671	1425
5060	7673	1423
5061	7674	1422
5062	7675	1420
5063	7676	1418
5064	7678	1417
5065	7679	1415
5066	7680	1414
5067	7682	1412
5068	7683	1411
5069	7684	1409
5070	7685	1408
5071	7687	1406
5072	7688	1404
5073	7690	1403
5074	7691	1401
5075	7692	1400
5076	7693	1398
5077	7695	1397
5078	7696	1395
5079	7697	1394
5080	7698	1392
5081	7699	1390
5082	7701	1389
5083	7702	1387
5084	7703	1386
5085	7704	1384
5086	7706	1383
5087	7707	1381
5088	7708	1380
5089	7710	1378
5090	7711	1376
5091	7712	1375
5092	7714	1373
5093	7715	1372
5094	7716	1370
5095	7717	1369
5096	7719	1367
5097	7720	1365
5098	7721	1364
5099	7723	1362
5100	7724	1361
5101	7725	1359
5102	7727	1358
5103	7728	1356
5104	7729	1355
5105	7730	1353
5106	7732	1352
5107	7733	1350
5108	7734	1348
5109	7735	1347
5110	7737	1345
5111	7738	1344
5112	7739	1342
5113	7740	1341
5114	7741	1339
5115	7743	1337
5116	7744	1336
5117	7745	1334
5118	7747	1333
5119	7748	1331
5120	7749	1330
5121	7750	1328
5122	7752	1327
5123	7753	1325
5124	7754	1323
5125	7755	1322
5126	7757	1320
5127	7758	1319
5128	7759	1317
5129	7761	1316
5130	7762	1314
5131	7763	1313
5132	7764	1311
5133	7766	1309
5134	7767	1308
5135	7768	1306
5136	7769	1305
5137	7770	1303
5138	7772	1302
5139	7773	1300
5140	7774	1299
5141	7775	1297
5142	7776	1295
5143	7778	1294
5144	7779	1292
5145	7780	1291
5146	7781	1289
5147	7782	1288
5148	7784	1286
5149	7785	1284
5150	7786	1283
5151	7787	1281
5152	7788	1280
5153	7790	1278
5154	7791	1277
5155	7792	1275
5156	7794	1274
5157	7795	1272
5158	7796	1271
5159	7798	1269
5160	7799	1267
5161	7800	1266
5162	7801	1264
5163	7803	1263
5164	7804	1261
5165	7805	1260
5166	7807	1258
5167	7808	1257
5168	7809	1255
5169	7811	1254
5170	7812	1252
5171	7814	1250
5172	7815	1249
5173	7816	1247
5174	7817	1246
5175	7819	1244
5176	7820	1243
5177	7821	1241
5178	7823	1240
5179	7824	1238
5180	7825	1237
5181	7826	1235
5182	7828	1233
5183	7829	1232
5184	7830	1230
5185	7832	1229
5186	7833	1227
5187	7834	1226
5188	7836	1224
5189	7837	1223
5190	7839	1221
5191	7840	1220
5192	7841	1218
5193	7842	1217
5194	7844	1215
5195	7845	1213
5196	7846	1212
5197	7847	1210
5198	7848	1209
5199	7850	1207
5200	7851	1206
5201	7852	1204
5202	7853	1203
5203	7855	1201
5204	7856	1199
5205	7857	1198
5206	7858	1196
5207	7859	1195
5208	7861	1193
5209	7862	1192
5210	7863	1190
5211	7864	1189
5212	7865	1187
5213	7867	1185
5214	7868	1184
5215	7869	1182
5216	7870	1181
5217	7871	1179
5218	7873	1178
5219	7874	1176
5220	7875	1175
5221	7876	1173
5222	7877	1171
5223	7879	1170
5224	7880	1168
5225	7881	1167
5226	7882	1165
5227	7884	1164
5228	7885	1162
5229	7886	1161
5230	7887	1159
5231	7889	1158
5232	7890	1156
5233	7891	1154
5234	7892	1153
5235	7894	1151
5236	7895	1150
5237	7896	1148
5238	7897	1147
5239	7900	1145
5240	7902	1144
5241	7903	1142
5242	7904	1141
5243	7906	1139
5244	7907	1138
5245	7908	1136
5246	7910	1135
5247	7911	1133
5248	7913	1132
5249	7914	1130
5250	7915	1129
5251	7917	1127
5252	7918	1126
5253	7920	1124
5254	7921	1123
5255	7922	1121
5256	7923	1119
5257	7925	1118
5258	7926	1116
5259	7927	1115
5260	7929	1113
5261	7930	1112
5262	7931	1110
5263	7933	1109
5264	7934	1107
5265	7935	1106
5266	7937	1104
5267	7938	1103
5268	7939	1101
5269	7940	1099
5270	7941	1098
5271	7943	1096
5272	7944	1095
5273	7945	1093
5274	7947	1092
5275	7948	1090
5276	7949	1089
5277	7951	1087
5278	7952	1086
5279	7953	1084
5280	7954	1083
5281	7956	1081
5282	7957	1079
5283	7958	1078
5284	7960	1076
5285	7961	1075
5286	7962	1073
5287	7963	1072
5288	7965	1070
5289	7966	1069
5290	7967	1067
5291	7969	1066
5292	7970	1064
5293	7971	1063
5294	7973	1061
5295	7974	1060
5296	7975	1058
5297	7977	1057
5298	7978	1055
5299	7979	1053
5300	7981	1052
5301	7982	1050
5302	7983	1049
5303	7984	1047
5304	7986	1046
5305	7987	1044
5306	7988	1043
5307	7989	1041
5308	7990	1040
5309	7992	1038
5310	7993	1036
5311	7994	1035
5312	7995	1033
5313	7996	1032
5314	7997	1030
5315	7998	1029
5316	8000	1027
5317	8001	1026
5318	8002	1024
5319	8003	1023
5320	8005	1021
5321	8006	1019
5322	8007	1018
5323	8008	1016
5324	8009	1015
5325	8010	1013
5326	8012	1012
5327	8013	1010
5328	8014	1009
5329	8015	1007
5330	8016	1006
5331	8018	1004
5332	8019	1002
5333	8020	1001
5334	8021	999
5335	8022	998
5336	8024	996
5337	8025	995
5338	8026	993
5339	8027	992
5340	8028	990
5341	8030	989
5342	8031	987
5343	8032	986
5344	8033	984
5345	8035	982
5346	8036	981
5347	8037	979
5348	8038	978
5349	8040	976
5350	8041	975
5351	8042	973
5352	8043	972
5353	8044	970
5354	8046	969
5355	8047	967
5356	8048	966
5357	8050	964
5358	8051	963
5359	8052	961
5360	8053	959
5361	8054	958
5362	8055	956
5363	8057	955
5364	8058	953
5365	8059	952
5366	8060	950
5367	8062	949
5368	8063	947
5369	8064	946
5370	8065	944
5371	8066	943
5372	8068	941
5373	8069	939
5374	8070	938
5375	8071	936
5376	8072	935
5377	8073	933
5378	8075	932
5379	8076	930
5380	8077	929
5381	8079	927
5382	8080	926
5383	8081	924
5384	8083	923
5385	8084	921
5386	8085	920
5387	8086	918
5388	8088	917
5389	8089	915
5390	8090	913
5391	8092	912
5392	8093	910
5393	8095	909
5394	8096	907
5395	8097	906
5396	8098	904
5397	8100	903
5398	8101	901
5399	8102	900
5400	8103	898
5401	8104	897
5402	8106	895
5403	8107	894
5404	8108	892
5405	8110	891
5406	8111	889
5407	8112	888
5408	8114	886
5409	8115	885
5410	8116	883
5411	8118	882
5412	8119	880
5413	8120	878
5414	8122	877
5415	8123	875
5416	8125	874
5417	8129	873
5418	8131	871
5419	8133	870
5420	8135	868
5421	8136	867
5422	8138	865
5423	8140	864
5424	8141	862
5425	8143	861
5426	8145	860
5427	8147	858
5428	8148	857
5429	8150	855
5430	8152	854
5431	8154	852
5432	8155	851
5433	8157	849
5434	8158	848
5435	8160	846
5436	8162	845
5437	8163	843
5438	8164	842
5439	8166	840
5440	8167	839
5441	8168	837
5442	8170	836
5443	8172	834
5444	8173	833
5445	8175	831
5446	8177	830
5447	8178	828
5448	8180	827
5449	8182	825
5450	8183	824
5451	8184	822
5452	8185	821
5453	8187	819
5454	8188	818
5455	8189	816
5456	8190	815
5457	8192	813
5458	8193	811
5459	8194	810
5460	8195	808
5461	8197	807
5462	8198	805
5463	8199	804
5464	8200	802
5465	8201	801
5466	8202	799
5467	8204	798
5468	8205	796
5469	8206	795
5470	8207	793
5471	8208	792
5472	8210	790
5473	8211	789
5474	8212	787
5475	8213	785
5476	8215	784
5477	8216	782
5478	8217	781
5479	8218	779
5480	8220	778
5481	8221	776
5482	8222	775
5483	8223	773
5484	8225	772
5485	8226	770
5486	8227	769
5487	8229	767
5488	8230	766
5489	8231	764
5490	8233	763
5491	8234	761
5492	8235	760
5493	8237	758
5494	8238	757
5495	8239	755
5496	8241	754
5497	8242	752
5498	8243	751
5499	8245	749
5500	8246	748
5501	8247	746
5502	8248	744
5503	8249	743
5504	8251	741
5505	8252	740
5506	8254	738
5507	8255	737
5508	8256	735
5509	8257	734
5510	8258	732
5511	8260	731
5512	8261	729
5513	8262	728
5514	8264	726
5515	8265	725
5516	8266	723
5517	8268	722
5518	8269	720
5519	8270	719
5520	8271	717
5521	8273	716
5522	8274	714
5523	8275	713
5524	8276	711
5525	8278	710
5526	8279	708
5527	8280	707
5528	8281	705
5529	8282	703
5530	8284	702
5531	8285	700
5532	8286	699
5533	8287	697
5534	8289	696
5535	8290	694
5536	8291	693
5537	8292	691
5538	8294	690
5539	8295	688
5540	8296	687
5541	8297	685
5542	8298	684
5543	8300	682
5544	8301	681
5545	8302	679
5546	8303	678
5547	8305	676
5548	8306	675
5549	8307	673
5550	8308	672
5551	8309	670
5552	8311	669
5553	8312	667
5554	8313	665
5555	8314	664
5556	8315	662
5557	8317	661
5558	8318	659
5559	8319	658
5560	8320	656
5561	8321	655
5562	8323	653
5563	8324	652
5564	8325	650
5565	8326	649
5566	8328	647
5567	8329	646
5568	8330	644
5569	8332	643
5570	8333	641
5571	8334	640
5572	8335	638
5573	8336	637
5574	8338	635
5575	8339	634
5576	8340	632
5577	8341	631
5578	8342	629
5579	8344	628
5580	8345	626
5581	8346	625
5582	8347	623
5583	8348	621
5584	8350	620
5585	8351	618
5586	8352	617
5587	8353	615
5588	8354	614
5589	8356	612
5590	8357	611
5591	8358	609
5592	8359	608
5593	8361	606
5594	8362	605
5595	8363	603
5596	8364	602
5597	8365	600
5598	8367	599
5599	8368	597
5600	8369	596
5601	8370	594
5602	8372	593
5603	8373	591
5604	8375	590
5605	8376	588
5606	8377	587
5607	8379	585
5608	8380	584
5609	8381	582
5610	8383	581
5611	8384	579
5612	8385	578
5613	8387	576
5614	8388	575
5615	8389	573
5616	8391	572
5617	8392	570
5618	8393	569
5619	8394	567
5620	8395	566
5621	8397	564
5622	8398	563
5623	8399	561
5624	8400	560
5625	8401	558
5626	8403	557
5627	8405	555
5628	8406	554
5629	8407	552
5630	8409	551
5631	8410	549
5632	8412	548
5633	8413	546
5634	8415	545
5635	8416	543
5636	8418	542
5637	8419	540
5638	8420	539
5639	8422	537
5640	8423	536
5641	8424	534
5642	8425	533
5643	8427	531
5644	8428	530
5645	8429	528
5646	8430	527
5647	8431	525
5648	8433	523
5649	8434	522
5650	8435	520
5651	8436	519
5652	8437	517
5653	8439	516
5654	8440	514
5655	8441	513
5656	8442	511
5657	8443	510
5658	8445	508
5659	8446	507
5660	8447	505
5661	8448	504
5662	8450	502
5663	8451	501
5664	8452	499
5665	8453	498
5666	8454	496
5667	8456	495
5668	8457	493
5669	8458	492
5670	8459	490
5671	8460	489
5672	8462	487
5673	8463	486
5674	8464	484
5675	8465	483
5676	8466	481
5677	8468	480
5678	8469	478
5679	8470	477
5680	8471	475
5681	8472	474
5682	8474	472
5683	8475	471
5684	8476	469
5685	8478	468
5686	8479	466
5687	8480	465
5688	8481	463
5689	8482	462
5690	8483	460
5691	8485	459
5692	8486	457
5693	8487	456
5694	8488	454
5695	8490	453
5696	8491	451
5697	8492	450
5698	8493	448
5699	8495	447
5700	8496	445
5701	8498	444
5702	8499	442
5703	8501	441
5704	8502	439
5705	8503	438
5706	8505	436
5707	8506	435
5708	8508	433
5709	8509	432
5710	8511	430
5711	8512	429
5712	8513	427
5713	8515	426
5714	8517	424
5715	8518	423
5716	8520	421
5717	8521	420
5718	8522	418
5719	8524	417
5720	8525	415
5721	8527	414
5722	8528	412
5723	8530	411
5724	8531	409
5725	8533	408
5726	8534	406
5727	8536	405
5728	8537	403
5729	8538	402
5730	8540	400
5731	8541	399
5732	8543	397
5733	8544	396
5734	8546	394
5735	8547	393
5736	8548	391
5737	8550	390
5738	8551	388
5739	8553	387
5740	8554	385
5741	8555	384
5742	8557	382
5743	8559	381
5744	8560	379
5745	8562	378
5746	8563	377
5747	8565	375
5748	8566	374
5749	8568	372
5750	8569	371
5751	8570	369
5752	8572	368
5753	8573	366
5754	8575	365
5755	8576	363
5756	8578	362
5757	8579	360
5758	8581	359
5759	8582	357
5760	8584	356
5761	8585	354
5762	8587	353
5763	8588	351
5764	8590	350
5765	8591	348
5766	8593	347
5767	8594	345
5768	8596	344
5769	8598	342
5770	8600	341
5771	8602	339
5772	8604	338
5773	8605	336
5774	8607	335
5775	8608	333
5776	8610	332
5777	8612	330
5778	8613	329
5779	8615	327
5780	8617	326
5781	8618	324
5782	8620	323
5783	8622	321
5784	8623	320
5785	8625	319
5786	8626	317
5787	8628	316
5788	8629	314
5789	8630	313
5790	8632	311
5791	8633	310
5792	8635	308
5793	8636	307
5794	8638	305
5795	8639	304
5796	8641	302
5797	8642	301
5798	8644	299
5799	8645	298
5800	8647	296
5801	8648	295
5802	8649	293
5803	8651	292
5804	8653	290
5805	8655	289
5806	8656	287
5807	8658	286
5808	8660	284
5809	8661	283
5810	8663	281
5811	8664	280
5812	8666	278
5813	8667	277
5814	8669	275
5815	8670	274
5816	8672	272
5817	8673	271
5818	8675	269
5819	8677	268
5820	8678	266
5821	8680	265
5822	8681	263
5823	8683	262
5824	8685	260
5825	8686	259
5826	8688	257
5827	8689	256
5828	8691	254
5829	8692	253
5830	8693	251
5831	8695	250
5832	8696	248
5833	8698	247
5834	8699	246
5835	8701	244
5836	8702	243
5837	8704	241
5838	8705	240
5839	8707	238
5840	8708	237
5841	8709	235
5842	8710	234
5843	8712	232
5844	8713	231
5845	8714	229
5846	8716	228
5847	8717	226
5848	8719	225
5849	8720	223
5850	8721	222
5851	8722	220
5852	8724	219
5853	8725	217
5854	8726	216
5855	8727	214
5856	8728	213
5857	8730	211
5858	8731	210
5859	8732	208
5860	8734	207
5861	8735	205
5862	8736	204
5863	8737	202
5864	8739	201
5865	8740	199
5866	8741	198
5867	8742	196
5868	8743	195
5869	8744	193
5870	8746	192
5871	8748	190
5872	8749	189
5873	8750	187
5874	8752	186
5875	8753	184
5876	8754	183
5877	8755	181
5878	8756	180
5879	8757	178
5880	8759	177
5881	8760	175
5882	8761	174
5883	8763	172
5884	8764	171
5885	8765	169
5886	8766	168
5887	8768	166
5888	8769	165
5889	8770	163
5890	8771	162
5891	8773	160
5892	8774	159
5893	8775	157
5894	8777	156
5895	8779	154
5896	8781	153
5897	8782	151
5898	8783	150
5899	8785	148
5900	8787	147
5901	8788	145
5902	8790	144
5903	8791	142
5904	8793	141
5905	8794	139
5906	8796	138
5907	8797	137
5908	8799	135
5909	8801	134
5910	8802	132
5911	8804	131
5912	8805	129
5913	8807	128
5914	8808	126
5915	8810	125
5916	8812	123
5917	8813	122
5918	8815	120
5919	8817	119
5920	8818	117
5921	8820	116
5922	8822	114
5923	8823	113
5924	8825	111
5925	8827	110
5926	8828	108
5927	8830	107
5928	8832	105
5929	8833	104
5930	8834	102
5931	8836	101
5932	8838	99
5933	8839	98
5934	8841	96
5935	8843	95
5936	8844	93
5937	8846	92
5938	8848	90
5939	8849	89
5940	8850	87
5941	8852	86
5942	8853	84
5943	8855	83
5944	8857	81
5945	8858	80
5946	8860	78
5947	8861	77
5948	8863	75
5949	8864	74
5950	8866	73
5951	8867	71
5952	8869	70
5953	8870	68
5954	8871	67
5955	8873	65
5956	8875	64
5957	8876	62
5958	8877	61
5959	8879	59
5960	8880	58
5961	8882	56
5962	8883	55
5963	8885	53
5964	8886	52
5965	8888	50
5966	8889	49
5967	8891	47
5968	8892	46
5969	8894	44
5970	8895	43
5971	8897	41
5972	8898	40
5973	8899	38
5974	8901	37
5975	8902	35
5976	8904	34
5977	8906	32
5978	8907	31
5979	8909	29
5980	8910	28
5981	8911	26
5982	8913	25
5983	8914	23
5984	8916	22
5985	8917	20
5986	8919	19
5987	8920	17
5988	8922	16
5989	8923	14
5990	8925	13
5991	8926	11
5992	8928	10
5993	8929	8
5994	8931	7
5995	8932	5
5996	8934	4
5997	8935	2
5998	8937	1
5999	8938	0
